task_id,method_id,resolution,precision_class,pair_uid,status,pose_valid,correspondence_count,rotation_error_deg,translation_error_deg,joint_pose_error_deg
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_5684aa80c9f334e76fe0d014,completed,True,10000,110.3433216066568,42.52779294265133,110.3433216066568
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_5817e604e627019b5ded19dd,completed,True,10000,0.4674865328601939,1.84695484081524,1.84695484081524
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_583cf45d7f7464017d690e62,completed,True,10000,51.6721538636228,17.28134248005074,51.6721538636228
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_59cc5d061f722f0a730862ab,completed,True,10000,0.4933240409806407,3.10124564537387,3.10124564537387
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_5a93a36fced50d353f897a64,completed,True,10000,2.2741203543905684,1.5075116846850611,2.2741203543905684
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_5b65cd94cd789d674a17db28,completed,True,10000,12.92599665784995,37.951571527968376,37.951571527968376
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_5c6e4394be291a7170596c90,completed,True,10000,59.49701790546538,34.08665424867164,59.49701790546538
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_5d1d40172048e3c3874a216f,completed,True,10000,1.6232921400794464,66.20145945490617,66.20145945490617
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_5e9b2ba30328e0d881ca6e12,completed,True,10000,18.41544444585464,8.009507958467912,18.41544444585464
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_641f41a145015e4d5da4cdf4,completed,True,10000,81.4946613229548,68.81656958404521,81.4946613229548
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_6703d572bbb1f3a7572d43b8,completed,True,10000,2.148850942255456,1.3324798335023285,2.148850942255456
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_67175f31d46c550e38a0cd88,completed,True,10000,63.04284811130987,72.56679954619877,72.56679954619877
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_6823257038b82b99e9120f4f,completed,True,10000,0.6056119223015106,1.8578059480668496,1.8578059480668496
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_6bbaf59783822ed8b50329c3,no_pose,False,10000,inf,inf,inf
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_6e1c5f0e5147ecd5a89da318,completed,True,10000,3.2503067113258286,2.966075883014032,3.2503067113258286
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_6ef33c03d7c09d41a47b3666,completed,True,10000,0.5481960565237891,0.5926925289612297,0.5926925289612297
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_6f55ea06040f7f8f0a364c2a,completed,True,10000,2.738868496095728,3.351229525639657,3.351229525639657
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_75ebc42507358f75df019917,completed,True,10000,47.644387527475104,88.83063139655302,88.83063139655302
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_79c176efc192dda57cc9d0ce,completed,True,10000,1.7128502921107254,1.7834492854552686,1.7834492854552686
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_7b36dd8c68f06b6b4dbb84e2,completed,True,10000,1.764892343308635,2.398299000071089,2.398299000071089
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_81650d8c9e855d26ca51f362,completed,True,10000,0.6260548293680388,1.7972529186449884,1.7972529186449884
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_89f19002563512e8e2366d97,completed,True,10000,3.153406285216043,3.2412611543768723,3.2412611543768723
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_8a76d135e26fba3e407e004c,completed,True,10000,2.7626144788973104,1.23899704995606,2.7626144788973104
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_8ddd8f07a21fd2cb8a10f3a9,completed,True,10000,0.8416246783801354,1.6210183044137956,1.6210183044137956
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_90035d8217c549f0ff8e7445,completed,True,10000,2.92183580131225,4.076283479474256,4.076283479474256
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_94fa6fe077384e9b2e606a8e,completed,True,10000,34.61148253298289,14.526467874043512,34.61148253298289
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_98780593fadd524ca44b4d4b,completed,True,10000,2.3127846564930468,0.4195787107169335,2.3127846564930468
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_99757eea32d713ce3f127df3,completed,True,10000,1.3024178815636622,0.9965639559579036,1.3024178815636622
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_9a3812009f69770720af06bf,completed,True,10000,20.88519240167672,17.49159021476017,20.88519240167672
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_9c3cb3799e4688b842a0db4b,completed,True,10000,110.00068296793351,16.90608790535495,110.00068296793351
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_9ec4617e752eb52d753fe4d5,completed,True,10000,63.99615592680765,11.500875124002729,63.99615592680765
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_9f352fe40535f5f9d5c16bfa,completed,True,10000,156.6652102604386,40.96659698343803,156.6652102604386
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_9f5fb146ab3159b8328b0a63,completed,True,10000,177.94151911134728,62.378062237553166,177.94151911134728
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_a3666cc883263d9b67466c19,completed,True,10000,76.81989601254377,62.277564127659645,76.81989601254377
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_a810464da28e0e018430ceeb,completed,True,10000,2.453118299408215,1.734430200155933,2.453118299408215
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_a9e202922ab64ad70c158f3d,completed,True,10000,61.77227045308253,12.07198326672096,61.77227045308253
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_aa94ebc5895c723b79a49f42,completed,True,10000,2.8536925030887703,2.582058119946463,2.8536925030887703
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_ad315a6ce034f66e3ebac3a7,completed,True,10000,101.9892859645474,35.723305231379754,101.9892859645474
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_ad51acc074df389132118774,completed,True,10000,42.56776452050515,14.507837605678477,42.56776452050515
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_af7e97b4ebf6d242700e8a2e,completed,True,10000,3.47037349974032,6.416801971552284,6.416801971552284
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_b16fd2cfeadd40561404b5ed,completed,True,10000,1.681785789168527,0.2542961865561667,1.681785789168527
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_b5614b0360bd0926f277a909,completed,True,10000,107.7807750145958,65.81644575300687,107.7807750145958
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_b8ee49d7f61193a9cabfc764,no_pose,False,10000,inf,inf,inf
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_b93e031beb8d2082ee4888de,completed,True,10000,8.174784610463842,7.932622094517736,8.174784610463842
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_bbf7e2abf6ba1da573578cd8,completed,True,10000,1.1927134770581729,2.706384732567136,2.706384732567136
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_bdc116173ec8000b51e645cd,completed,True,10000,0.1117530141792403,2.6714663258730944,2.6714663258730944
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_be451c6d826417c2025e2852,completed,True,10000,5.116381016340033,2.697804548472306,5.116381016340033
