task_id,method_id,resolution,precision_class,platform,clean_runtime_ms_median,peak_process_gpu_memory_mib_median,power_energy_per_match_j_median,clean_runtime_status,memory_status,power_status,oom_status,power_scope,clean_runtime_valid_pair_count,memory_valid_pair_count,power_valid_pair_count
sthereo_day_vis_thermal,efficientloftr,1024,fp32,orin,,,,OOM,OOM,OOM,confirmed,combined_cpu_gpu_cv_not_gpu_only_non_comparable,0,0,0
sthereo_day_vis_thermal,efficientloftr,1024,mp,orin,,,,OOM,OOM,OOM,confirmed,combined_cpu_gpu_cv_not_gpu_only_non_comparable,0,0,0
sthereo_day_vis_thermal,loftr,128,fp16,orin,82.1272785,184.03806018829343,0.2550736032153239,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,128,fp32,orin,76.96926400000001,244.67697048187256,0.4162622105903157,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,128,mp,orin,95.441157,226.03710842132568,0.2935995969204068,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,256,fp16,orin,84.2899855,418.0380601882935,0.4831470064434053,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,256,fp32,orin,113.91049,428.6769399642944,1.0425945995801218,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,256,mp,orin,94.8653165,474.0371084213257,0.5357339305301334,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,512,fp16,orin,166.720219,1432.0380601882937,1.4285431119502223,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,512,fp32,orin,376.299042,1384.0369863510132,3.6968236279,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,512,mp,orin,183.73045,1414.0371084213257,1.5725653941313935,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,1024,fp16,orin,692.7790955,4654.0380601882935,5.817605244928,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,1024,fp32,orin,1553.2171205,4286.037016868591,14.9470788843392,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,loftr,1024,mp,orin,753.375155,3730.0371084213257,6.39550894736,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,mast3r,128,fp32,orin,208.4064865,2836.163827896118,1.8827886888502856,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,mast3r,128,mp,orin,251.17646,2836.1638584136963,1.4932043302928697,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,mast3r,256,fp32,orin,551.9237889999999,3418.16379737854,5.836916198481454,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,mast3r,256,mp,orin,416.40406,3444.1638584136963,3.151188242754438,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,mast3r,512,fp32,orin,2842.7548475000003,4198.196764945984,26.4653366414976,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,mast3r,512,mp,orin,2070.786966,3838.19682598114,14.5281585989632,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,mast3r,1024,fp32,orin,,,,OOM,OOM,OOM,confirmed,combined_cpu_gpu_cv_not_gpu_only_non_comparable,0,0,0
sthereo_day_vis_thermal,mast3r,1024,mp,orin,,,,OOM,OOM,OOM,confirmed,combined_cpu_gpu_cv_not_gpu_only_non_comparable,0,0,0
sthereo_day_vis_thermal,matchanything-eloftr,128,fp16,orin,122.433353,424.0347623825073,0.2566014595630922,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,128,fp32,orin,107.5423665,714.6737337112427,0.3227450711343107,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,128,mp,orin,132.19464399999998,714.0338411331177,0.2929382227524525,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,256,fp16,orin,150.55449449999998,688.0347623825073,0.6040891623028923,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,256,fp32,orin,154.03574049999995,992.6737337112428,0.9337122214662564,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,256,mp,orin,164.755652,970.0338411331176,0.6659516582382252,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,fp16,orin,221.0875035,1702.034762382507,1.5179811646276922,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,fp32,orin,317.667421,2180.033749580384,2.823688469365895,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,mp,orin,239.728287,2074.03381061554,1.6075622109100802,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,1024,fp16,orin,838.9844089999999,4438.034762382507,5.980871832352,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,1024,fp32,orin,,,,OOM,OOM,OOM,confirmed,combined_cpu_gpu_cv_not_gpu_only_non_comparable,0,0,0
sthereo_day_vis_thermal,matchanything-eloftr,1024,mp,orin,,,,OOM,OOM,OOM,confirmed,combined_cpu_gpu_cv_not_gpu_only_non_comparable,0,0,0
sthereo_day_vis_thermal,orb-cuda,128,native,orin,0.0532819999999999,0.5811958312988281,0.000124628562691,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,orb-cuda,256,native,orin,7.4544985,2.9787139892578125,0.010757673634023,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,orb-cuda,512,native,orin,18.849981,3.640953063964844,0.0265971395142994,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,orb-cuda,1024,native,orin,32.008717,12.121955871582031,0.0409213858480591,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,sift-gpu,128,native,orin,20.25924,9.889673233032228,0.038576546956395,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,sift-gpu,256,native,orin,36.4335245,40.93575477600098,0.0914431030234521,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,sift-gpu,512,native,orin,74.3350455,157.97701454162598,0.2088795143931282,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,sift-gpu,1024,native,orin,163.0019855,647.858865737915,0.5341679782574364,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,fp16,orin,47.3874465,78.37960433959961,0.1025987119604135,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,fp32,orin,48.177999,80.37954330444336,0.1427178239592993,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,mp,orin,49.6232105,80.37954330444336,0.1338885597244259,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,fp16,orin,60.280321,98.37969589233398,0.1964812844576189,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,fp32,orin,57.288741,120.37954330444336,0.3267694184835186,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,mp,orin,53.5317625,108.37954330444336,0.2748051883309346,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,fp16,orin,82.937989,204.379695892334,0.5290698931511804,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,fp32,orin,133.42817,252.37954330444336,1.184325890971907,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,mp,orin,106.9190255,218.37957382202148,0.953951342585436,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,fp16,orin,209.759816,624.379695892334,1.5820682251681184,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,fp32,orin,361.2473865,750.3795433044434,3.4734643032771766,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,mp,orin,271.038952,650.3795738220215,2.4821726392041903,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,fp16,orin,79.82110349999999,78.19430255889893,0.167327933030961,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,fp32,orin,72.8635305,80.19325923919678,0.2174488489121814,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,mp,orin,98.7475035,80.19335079193115,0.2138851696500617,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,fp16,orin,84.06913850000001,98.1943941116333,0.2507514118154867,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,fp32,orin,80.591863,116.1932897567749,0.4005667411508732,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,mp,orin,100.913235,102.1934118270874,0.3096384072692363,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,fp16,orin,100.4114935,204.1943635940552,0.5399488679534035,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,fp32,orin,137.097763,250.1932897567749,1.0586013557002372,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,mp,orin,119.444778,212.1934118270874,0.6327433607537589,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,fp16,orin,215.307866,614.1943635940552,1.545181030569143,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,fp32,orin,331.19167000000004,726.1932592391968,3.0952018637765617,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,mp,orin,240.977208,634.1934118270874,1.7493153289784615,valid,valid,valid,none,combined_cpu_gpu_cv_not_gpu_only_non_comparable,4,4,4
rubik_vis_vis_reference,dkm,128,fp32,rtx5070ti,649.2546305,13764.461302757263,163.66574380268798,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,128,mp,rtx5070ti,449.0246355,13622.461576461792,101.76361773796572,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,256,fp32,rtx5070ti,652.4058560000001,13764.461302757263,163.980705319104,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,256,mp,rtx5070ti,451.413055,13622.461576461792,101.94567735300572,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,512,fp32,rtx5070ti,651.8657855,13764.461302757263,163.460616755392,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,512,mp,rtx5070ti,450.9807085,13622.461576461792,102.01138055245714,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,1024,fp32,rtx5070ti,655.1853435,13764.461302757263,163.717242467392,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,1024,mp,rtx5070ti,454.038566,13622.461576461792,102.19334516795428,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,fp16,rtx5070ti,15.049704000000002,422.0460538864136,1.040680740231797,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,fp32,rtx5070ti,12.711114,712.685055732727,1.257951284948004,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,mp,rtx5070ti,15.7143255,710.0451021194458,1.2009054606019047,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,fp16,rtx5070ti,14.282941,686.0460538864136,1.371797330979474,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,fp32,rtx5070ti,14.1500475,988.685055732727,2.129850908024113,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,mp,rtx5070ti,15.586962,972.0451021194458,1.5459081219270585,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,fp16,rtx5070ti,21.010718,1856.0460538864136,3.589506602809423,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,fp32,rtx5070ti,27.768664,2242.685055732727,6.420300008817144,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,mp,rtx5070ti,23.15269,2152.045102119446,3.872957819157797,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,fp16,rtx5070ti,62.712789,7790.046053886414,14.147213636136982,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,fp32,rtx5070ti,96.4187795,10480.685055732729,25.988044880452065,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,mp,rtx5070ti,68.59075899999999,10078.045102119446,15.51680925595394,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,128,fp16,rtx5070ti,8.422596,184.04929065704343,0.7606666215114092,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,128,fp32,rtx5070ti,10.163456,244.68829250335693,1.1551534782364652,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,128,mp,rtx5070ti,10.1699615,226.04833889007568,0.9054848051682134,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,256,fp16,rtx5070ti,9.71089,418.04929065704346,1.2603252628833292,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,256,fp32,rtx5070ti,11.5242405,428.6882925033569,2.538542130198059,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,256,mp,rtx5070ti,10.7048635,458.0483388900757,1.4223003005192134,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,512,fp16,rtx5070ti,15.3365755,1418.0492906570437,3.338275717313849,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,512,fp32,rtx5070ti,30.1141595,1506.688292503357,8.385913582118718,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,512,mp,rtx5070ti,17.2284425,1458.0483388900757,3.5748335145348458,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,1024,fp16,rtx5070ti,60.59795,7340.0492906570435,14.361267047758368,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,1024,fp32,rtx5070ti,114.186617,7510.688292503357,33.314471019645865,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,1024,mp,rtx5070ti,65.24604500000001,6104.048338890076,15.356237221466898,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,128,fp32,rtx5070ti,26.988668,3292.815103530884,4.961006877705225,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,128,mp,rtx5070ti,29.025248,3292.815103530884,4.240620712472518,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,256,fp32,rtx5070ti,47.238522,3522.1751499176025,11.700547708356094,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,256,mp,rtx5070ti,40.8313385,3522.1751499176025,8.105957417073078,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,512,fp32,rtx5070ti,179.8872215,4822.208117485046,44.21132438801067,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,512,mp,rtx5070ti,148.700495,5052.208117485046,31.41801303062506,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,1024,fp32,rtx5070ti,1440.4294745,11554.208117485046,330.602406221312,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,1024,mp,rtx5070ti,1281.0565105,10942.208117485046,261.590457908096,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,fp16,rtx5070ti,14.8136155,426.0460538864136,1.1574594624011387,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,fp32,rtx5070ti,13.675658,714.685055732727,1.3482234977313992,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,mp,rtx5070ti,16.304442,714.0451021194458,1.2850942334985054,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,fp16,rtx5070ti,15.455118,688.0460538864136,1.511607620842572,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,fp32,rtx5070ti,15.142979,992.685055732727,2.2844682246150523,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,mp,rtx5070ti,16.6596635,978.0451021194458,1.6468850647139883,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,fp16,rtx5070ti,22.089517,1696.0460538864136,3.80709079693384,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,fp32,rtx5070ti,29.583495,2180.685055732727,7.011609348403709,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,mp,rtx5070ti,23.7859935,2078.045102119446,4.064204916753528,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,fp16,rtx5070ti,65.67827399999999,7456.046053886414,14.640233105689518,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,fp32,rtx5070ti,104.546501,10472.685055732729,28.05082428069111,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,mp,rtx5070ti,70.356859,10062.045102119446,15.845649660329762,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,orb-cuda,128,native,rtx5070ti,0.2852645,0.6964759826660156,0.0171498143146575,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,orb-cuda,256,native,rtx5070ti,1.281427,2.9518585205078125,0.0870018106150264,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,orb-cuda,512,native,rtx5070ti,2.5504005000000003,3.3900222778320312,0.1784176040104991,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,orb-cuda,1024,native,rtx5070ti,3.4158065,11.07693862915039,0.2665610563742048,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,sift-gpu,128,native,rtx5070ti,6.0018895,9.907495498657228,0.4095490198689731,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,sift-gpu,256,native,rtx5070ti,9.1042335,41.02779579162598,0.654398164418799,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,sift-gpu,512,native,rtx5070ti,16.689916,158.97384071350098,1.3531611881348231,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,sift-gpu,1024,native,rtx5070ti,39.8306,651.72825050354,4.183198978862728,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,fp16,rtx5070ti,5.4909490000000005,166.39089584350586,0.4404722460518011,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,fp32,rtx5070ti,7.227811,388.39089584350586,0.9278758378171532,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,mp,rtx5070ti,6.649654,168.39089584350586,0.5245010450813972,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,fp16,rtx5070ti,5.318638,180.39089584350583,0.5315815545476876,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,fp32,rtx5070ti,6.2633085,314.39089584350586,1.0145474683472098,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,mp,rtx5070ti,4.774239,190.39089584350583,0.5519413603840312,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,fp16,rtx5070ti,6.9765765,290.39089584350586,1.1084205692746265,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,fp32,rtx5070ti,12.153006,340.39089584350586,2.7266604513859543,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,mp,rtx5070ti,9.005355999999999,308.39089584350586,1.632801585609309,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,fp16,rtx5070ti,16.996876999999998,682.3908958435059,3.8444534565725528,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,fp32,rtx5070ti,34.8962145,898.3908958435059,9.933169256447048,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,mp,rtx5070ti,22.8322015,698.3908958435059,5.601057346326116,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,fp16,rtx5070ti,9.8523975,166.20554065704346,0.631723896562165,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,fp32,rtx5070ti,11.054996,388.2045888900757,1.198458683348689,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,mp,rtx5070ti,10.4379845,168.20458889007568,0.8125630750291243,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,fp16,rtx5070ti,8.044375500000001,180.20554065704343,0.7705945913104153,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,fp32,rtx5070ti,10.9449525,310.2045888900757,1.3849317814859352,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,mp,rtx5070ti,10.321594,184.20458889007568,0.9656465335749972,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,fp16,rtx5070ti,9.112389,290.20554065704346,1.3201121263187146,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,fp32,rtx5070ti,15.032343,338.2045888900757,3.0033844077521645,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,mp,rtx5070ti,11.4354945,298.2045888900757,1.5436462633001995,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,fp16,rtx5070ti,17.870918500000002,682.2055406570435,4.186951761789345,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,fp32,rtx5070ti,40.731288,894.2045888900757,11.37575598202497,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,mp,rtx5070ti,22.1456935,692.2045888900757,4.8400229112034605,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,128,fp32,rtx5070ti,651.0439815,13764.461302757263,163.975845055872,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,128,mp,rtx5070ti,449.3822895,13622.461576461792,101.85401395785144,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,256,fp32,rtx5070ti,651.478114,13764.461302757263,164.049045564288,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,256,mp,rtx5070ti,451.5429145,13622.461576461792,101.94297265216,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,512,fp32,rtx5070ti,653.1620205,13764.461302757263,163.77879001056,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,512,mp,rtx5070ti,453.085438,13622.461576461792,102.05296568818288,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,1024,fp32,rtx5070ti,659.272604,13764.461302757263,164.36207570879998,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,1024,mp,rtx5070ti,458.017158,13622.461576461792,102.39658326953143,valid,valid,valid,none,gpu_board_power,4,4,4
